FLG2013_FLG_ID_004966_75832,1.5839560000
FLG2013_FLG_ID_003136_55407,2.1607750000
FLG2013_FLG_ID_004479_61874,5.8011950000
FLG2013_FLG_ID_005392_92185,7.9622410000
FLG2013_FLG_ID_002730_54596,0.7511450000
FLG2013_FLG_ID_000222_41857,90.2808980000
FLG2013_FLG_ID_000238_42013,61.3807890000
FLG2013_FLG_ID_001496_51535,21.2205920000
FLG2013_FLG_ID_005699_95298,0.7019730000
FLG2013_FLG_ID_000070_40085,42.3643110000
FLG2013_FLG_ID_001863_52746,9.6958230000
FLG2013_FLG_ID_001073_49455,2.1115930000
FLG2013_FLG_ID_004679_63297,5.8195140000
FLG2013_FLG_ID_002721_54576,0.4312410000
FLG2013_FLG_ID_005204_88872,0.6275420000
FLG2013_FLG_ID_003098_55356,0.9655520000
FLG2013_FLG_ID_001652_52124,0.6131280000
FLG2013_FLG_ID_001434_51363,0.0589900000
FLG2013_FLG_ID_001330_51004,7.1595540000
FLG2013_FLG_ID_003658_56381,5.3871480000
FLG2013_FLG_ID_001194_50215,0.7056130000
FLG2013_FLG_ID_005875_99727,26.9825940000
FLG2013_FLG_ID_004627_63151,6.8331170000
FLG2013_FLG_ID_005741_95383,0.6589610000
FLG2013_FLG_ID_001432_51360,28.1378010000
FLG2013_FLG_ID_001470_51455,48.5820450000
FLG2013_FLG_ID_005021_79368,0.6004220000
FLG2013_FLG_ID_004689_68911,6.8754510000
FLG2013_FLG_ID_005116_83891,38.1178350000
FLG2013_FLG_ID_002134_53527,2.8354880000
FLG2013_FLG_ID_003613_56307,1.0530420000
FLG2013_FLG_ID_004654_63207,2.5172370000
FLG2013_FLG_ID_005159_88770,3.2523330000
FLG2013_FLG_ID_000475_44129,14.5689010000
FLG2013_FLG_ID_000490_44373,41.9852510000
FLG2013_FLG_ID_003770_56599,1.8550800000
FLG2013_FLG_ID_001497_51537,26.9096780000
FLG2013_FLG_ID_001413_51270,31.3314900000
FLG2013_FLG_ID_000877_48258,34.9031920000
FLG2013_FLG_ID_001808_52581,6.5078220000
FLG2013_FLG_ID_005449_92846,1.5036760000
FLG2013_FLG_ID_001990_53189,6.5080170000
FLG2013_FLG_ID_001769_52438,1.6520110000
FLG2013_FLG_ID_004379_61503,0.3424350000
FLG2013_FLG_ID_004581_62519,88.0442330000
FLG2013_FLG_ID_004270_61073,11.2227360000
FLG2013_FLG_ID_004417_61589,1.7602530000
FLG2013_FLG_ID_004704_69068,35.8393200000
FLG2013_FLG_ID_001643_52105,0.9722620000
FLG2013_FLG_ID_000837_47768,73.1738640000
FLG2013_FLG_ID_004753_69150,1.1684660000
FLG2013_FLG_ID_005595_95121,0.6801710000
FLG2013_FLG_ID_001979_53163,0.7570140000
FLG2013_FLG_ID_001976_53145,1.7081560000
FLG2013_FLG_ID_001687_52198,17.9702160000
FLG2013_FLG_ID_000374_43139,15.0389160000
FLG2013_FLG_ID_000110_40564,222.3413420000
FLG2013_FLG_ID_001958_53103,1.2085510000
FLG2013_FLG_ID_002998_55138,0.5823650000
FLG2013_FLG_ID_004028_60071,52.4143750000
FLG2013_FLG_ID_000688_45743,11.3344540000
FLG2013_FLG_ID_004447_61673,8.4479500000
FLG2013_FLG_ID_002274_53817,21.3676860000
FLG2013_FLG_ID_005401_92348,6.7220100000
FLG2013_FLG_ID_002534_54267,5.9652370000
FLG2013_FLG_ID_000001_32851,18.8728510000
FLG2013_FLG_ID_001372_51140,4.9001430000
FLG2013_FLG_ID_003735_56530,0.5308280000
FLG2013_FLG_ID_003711_56493,12.8426830000
FLG2013_FLG_ID_003271_55662,0.5513110000
FLG2013_FLG_ID_003841_56686,0.7840950000
FLG2013_FLG_ID_005474_93323,1.5805090000
FLG2013_FLG_ID_005050_79420,22.8061310000
FLG2013_FLG_ID_001866_52759,10.4530920000
FLG2013_FLG_ID_000231_41945,142.8954510000
FLG2013_FLG_ID_000046_32700,44.2268960000
FLG2013_FLG_ID_000119_40740,1.5330360000
FLG2013_FLG_ID_002403_54030,0.9046080000
FLG2013_FLG_ID_002093_53441,0.8381900000
FLG2013_FLG_ID_000256_42137,54.3611700000
FLG2013_FLG_ID_005202_88864,4.9499280000
FLG2013_FLG_ID_001420_51311,20.7184030000
FLG2013_FLG_ID_003262_55641,0.6889230000
FLG2013_FLG_ID_005751_95398,0.5648030000
FLG2013_FLG_ID_000797_47515,8.6845650000
FLG2013_FLG_ID_000615_45224,22.7436750000
FLG2013_FLG_ID_001331_51005,9.8612900000
FLG2013_FLG_ID_005114_83880,8.0766440000
FLG2013_FLG_ID_002916_55017,0.5811960000
FLG2013_FLG_ID_003853_56711,1.2167730000
FLG2013_FLG_ID_001238_50330,9.4787830000
FLG2013_FLG_ID_000641_45430,21.6215990000
FLG2013_FLG_ID_000004_43076,14.5659250000
FLG2013_FLG_ID_000637_45395,7.3322820000
FLG2013_FLG_ID_000317_42703,35.0686060000
FLG2013_FLG_ID_002108_53483,11.3132080000
FLG2013_FLG_ID_001998_53209,2.9593030000
FLG2013_FLG_ID_004219_60862,135.4370120000
FLG2013_FLG_ID_003154_55457,6.6615210000
FLG2013_FLG_ID_005754_95406,31.6205250000
FLG2013_FLG_ID_001080_49475,0.5634160000
FLG2013_FLG_ID_004721_69093,36.7130330000
FLG2013_FLG_ID_003317_55756,0.6301390000
FLG2013_FLG_ID_001352_51056,27.4237490000
FLG2013_FLG_ID_003880_56780,0.6548380000
FLG2013_FLG_ID_005175_88805,46.7422500000
FLG2013_FLG_ID_002148_53548,4.1371950000
FLG2013_FLG_ID_001671_52163,29.3999300000
FLG2013_FLG_ID_004232_60907,0.6491130000
FLG2013_FLG_ID_003323_55766,0.5864060000
FLG2013_FLG_ID_002058_53386,0.7796250000
FLG2013_FLG_ID_001471_51460,14.4857270000
FLG2013_FLG_ID_005160_88772,19.6366260000
FLG2013_FLG_ID_005045_79412,21.2711630000
FLG2013_FLG_ID_000568_44813,9.8057820000
FLG2013_FLG_ID_003536_56163,1.5101070000
FLG2013_FLG_ID_002212_53702,0.5556010000
FLG2013_FLG_ID_004186_60767,59.1696250000
FLG2013_FLG_ID_005821_95549,0.6771060000
FLG2013_FLG_ID_003021_55177,1.1503780000
FLG2013_FLG_ID_005391_92184,1.3837630000
FLG2013_FLG_ID_001599_51865,34.0104390000
FLG2013_FLG_ID_002828_54831,1.2485700000
FLG2013_FLG_ID_004018_60054,15.8123090000
FLG2013_FLG_ID_001869_52781,5.9494280000
FLG2013_FLG_ID_005819_95542,1.1485800000
FLG2013_FLG_ID_003809_56646,0.7774190000
FLG2013_FLG_ID_004643_63177,4.0452590000
FLG2013_FLG_ID_005508_93688,0.6531020000
FLG2013_FLG_ID_004104_60307,98.2602170000
FLG2013_FLG_ID_002717_54569,3.3062270000
FLG2013_FLG_ID_002852_54888,1.5634430000
FLG2013_FLG_ID_003037_55211,0.9589220000
FLG2013_FLG_ID_001383_51169,5.9987240000
FLG2013_FLG_ID_004440_61653,15.2247020000
FLG2013_FLG_ID_002702_54534,0.7368870000
FLG2013_FLG_ID_002267_53803,17.3658710000
FLG2013_FLG_ID_001279_50435,2.8411830000
FLG2013_FLG_ID_005168_88788,32.6008640000
FLG2013_FLG_ID_003828_56672,0.8818650000
FLG2013_FLG_ID_001357_51103,4.4624470000
FLG2013_FLG_ID_004134_60506,9.4001390000
FLG2013_FLG_ID_002323_53891,2.2660410000
FLG2013_FLG_ID_003701_56472,1.1510270000
FLG2013_FLG_ID_000990_48746,3.2651630000
FLG2013_FLG_ID_000090_40241,56.4533970000
FLG2013_FLG_ID_003564_56209,1.0931980000
FLG2013_FLG_ID_004313_61278,13.7382030000
FLG2013_FLG_ID_001848_52686,6.3592870000
FLG2013_FLG_ID_002220_53718,10.1466720000
FLG2013_FLG_ID_003324_55767,0.6146230000
FLG2013_FLG_ID_001062_49391,73.3331550000
FLG2013_FLG_ID_005371_91961,2.5663590000
FLG2013_FLG_ID_000951_48556,11.1431510000
FLG2013_FLG_ID_004378_61502,1.0706530000
FLG2013_FLG_ID_000230_41930,146.2386010000
FLG2013_FLG_ID_005682_95269,0.7816350000
FLG2013_FLG_ID_003177_55487,0.0609720000
FLG2013_FLG_ID_004488_61890,8.9200110000
FLG2013_FLG_ID_004699_69062,78.2284630000
FLG2013_FLG_ID_001707_52239,6.2793170000
FLG2013_FLG_ID_000371_43134,11.5754440000
FLG2013_FLG_ID_002193_53665,9.1076450000
FLG2013_FLG_ID_000095_40260,77.2594090000
FLG2013_FLG_ID_001911_52887,11.5993800000
FLG2013_FLG_ID_001679_52184,16.7998950000
FLG2013_FLG_ID_001656_52132,0.7219450000
FLG2013_FLG_ID_005254_91074,27.5653930000
FLG2013_FLG_ID_005091_83758,0.6091010000
FLG2013_FLG_ID_002166_53606,0.9320050000
FLG2013_FLG_ID_005061_79605,42.0984650000
FLG2013_FLG_ID_005104_83842,61.1227130000
FLG2013_FLG_ID_001039_49213,6.4271340000
FLG2013_FLG_ID_004575_62423,1.6935610000
FLG2013_FLG_ID_000756_47208,1.4895580000
FLG2013_FLG_ID_001657_52133,0.5708460000
FLG2013_FLG_ID_002185_53653,8.6703070000
FLG2013_FLG_ID_000527_44627,0.5735820000
FLG2013_FLG_ID_001560_51732,30.3803060000
FLG2013_FLG_ID_004692_68916,0.4233540000
FLG2013_FLG_ID_004535_62139,1.8270980000
FLG2013_FLG_ID_002918_55019,1.6900250000
FLG2013_FLG_ID_004895_69428,149.9927250000
FLG2013_FLG_ID_002733_54601,0.7955770000
FLG2013_FLG_ID_003578_56240,1.4197560000
FLG2013_FLG_ID_005199_88849,12.7809050000
FLG2013_FLG_ID_002662_54471,1.1269980000
FLG2013_FLG_ID_003381_55911,0.9331800000
FLG2013_FLG_ID_003730_56520,0.4500010000
FLG2013_FLG_ID_001969_53131,9.5671700000
FLG2013_FLG_ID_002078_53419,6.6785790000
FLG2013_FLG_ID_000123_41001,1.0246330000
FLG2013_FLG_ID_002345_53923,1.7265660000
FLG2013_FLG_ID_000290_42436,0.8578650000
FLG2013_FLG_ID_000160_41311,32.1377320000
FLG2013_FLG_ID_001616_52023,6.5908090000
FLG2013_FLG_ID_002013_53250,0.5495620000
FLG2013_FLG_ID_000849_47828,63.5198320000
FLG2013_FLG_ID_002917_55018,0.7452830000
FLG2013_FLG_ID_000682_45727,8.8831510000
FLG2013_FLG_ID_004175_60750,33.2319920000
FLG2013_FLG_ID_005835_98498,12.5403030000
FLG2013_FLG_ID_001441_51382,30.3064410000
FLG2013_FLG_ID_000326_42831,11.5079950000
FLG2013_FLG_ID_001110_49691,42.7187950000
FLG2013_FLG_ID_003791_56624,0.7415410000
FLG2013_FLG_ID_002518_54241,1.5611890000
FLG2013_FLG_ID_005566_95040,6.3934780000
FLG2013_FLG_ID_002314_53871,0.8959810000
FLG2013_FLG_ID_002904_54993,1.0287890000
FLG2013_FLG_ID_000488_44288,4.9242580000
FLG2013_FLG_ID_005758_95412,1.0139610000
FLG2013_FLG_ID_000086_40221,69.5967180000
FLG2013_FLG_ID_005781_95444,2.8979630000
FLG2013_FLG_ID_005840_98673,20.6580480000
FLG2013_FLG_ID_003159_55464,10.9813340000
FLG2013_FLG_ID_003320_55762,2.7630330000
FLG2013_FLG_ID_004674_63280,2.4069400000
FLG2013_FLG_ID_002754_54653,0.8840900000
FLG2013_FLG_ID_003907_56832,0.0594740000
FLG2013_FLG_ID_001396_51223,15.7147210000
FLG2013_FLG_ID_005609_95149,10.9729150000
FLG2013_FLG_ID_004876_69388,44.8263530000
FLG2013_FLG_ID_005624_95178,3.8587070000
FLG2013_FLG_ID_003642_56356,5.5979760000
FLG2013_FLG_ID_001499_51543,27.6650060000
FLG2013_FLG_ID_000907_48358,5.1562070000
FLG2013_FLG_ID_001519_51594,16.4473600000
FLG2013_FLG_ID_002391_54002,1.0006120000
FLG2013_FLG_ID_000102_40441,21.9299920000
FLG2013_FLG_ID_004982_75861,30.1158350000
FLG2013_FLG_ID_002836_54846,1.4584260000
FLG2013_FLG_ID_005075_83707,0.6292580000
FLG2013_FLG_ID_000213_41821,15.2173540000
FLG2013_FLG_ID_001172_50143,114.4801450000
FLG2013_FLG_ID_001862_52741,14.8697590000
FLG2013_FLG_ID_000752_47151,12.9884630000
FLG2013_FLG_ID_002012_53248,2.9419210000
FLG2013_FLG_ID_005561_95025,42.0046630000
FLG2013_FLG_ID_000711_45911,12.3528700000
FLG2013_FLG_ID_004576_62425,12.1259960000
FLG2013_FLG_ID_001819_52612,1.6864580000
FLG2013_FLG_ID_001284_50454,13.8366110000
FLG2013_FLG_ID_003347_55814,1.0554370000
FLG2013_FLG_ID_003495_56105,0.6422810000
FLG2013_FLG_ID_004523_62037,14.8694940000
FLG2013_FLG_ID_002396_54011,1.2357450000
FLG2013_FLG_ID_002580_54331,1.6005650000
FLG2013_FLG_ID_005432_92621,7.2230130000
FLG2013_FLG_ID_000876_48240,4.9912270000
FLG2013_FLG_ID_002855_54893,9.2187080000
FLG2013_FLG_ID_003333_55787,0.5377810000
FLG2013_FLG_ID_000966_48661,84.9097440000
FLG2013_FLG_ID_000914_48369,1.2626310000
FLG2013_FLG_ID_004950_75811,4.8144450000
FLG2013_FLG_ID_004063_60119,0.0716170000
FLG2013_FLG_ID_002816_54809,0.6722530000
FLG2013_FLG_ID_001091_49539,26.4830110000
FLG2013_FLG_ID_002613_54402,3.5216870000
FLG2013_FLG_ID_002178_53632,1.5766630000
FLG2013_FLG_ID_002033_53314,7.4408550000
FLG2013_FLG_ID_005144_88740,2.8079000000
FLG2013_FLG_ID_003086_55334,1.9124030000
FLG2013_FLG_ID_000574_44858,6.2562620000
FLG2013_FLG_ID_005792_95458,7.7917170000
FLG2013_FLG_ID_004709_69076,0.7649760000
FLG2013_FLG_ID_001938_53051,1.1541700000
FLG2013_FLG_ID_001977_53146,0.8119330000
FLG2013_FLG_ID_001147_50062,70.7636190000
FLG2013_FLG_ID_003710_56492,0.7121690000
FLG2013_FLG_ID_003869_56760,6.5004730000
FLG2013_FLG_ID_002426_54069,2.1804140000
FLG2013_FLG_ID_002590_54343,1.3400850000
FLG2013_FLG_ID_004101_60288,31.3958610000
FLG2013_FLG_ID_005556_95017,35.6121280000
FLG2013_FLG_ID_001097_49581,196.9883100000
FLG2013_FLG_ID_003330_55783,2.5283530000
FLG2013_FLG_ID_005820_95543,0.5055920000
FLG2013_FLG_ID_005062_79606,2.1677760000
FLG2013_FLG_ID_000885_48314,0.5415550000
FLG2013_FLG_ID_004221_60873,44.9278810000
FLG2013_FLG_ID_001802_52557,1.7591320000
FLG2013_FLG_ID_002654_54462,0.8055510000
FLG2013_FLG_ID_002196_53670,7.4139810000
FLG2013_FLG_ID_004509_61942,4.7763570000
FLG2013_FLG_ID_002971_55100,0.6339160000
FLG2013_FLG_ID_003543_56171,2.4949360000
FLG2013_FLG_ID_004990_79194,0.5089000000
FLG2013_FLG_ID_005739_95380,1.0558710000
FLG2013_FLG_ID_001765_52423,18.1891860000
FLG2013_FLG_ID_004297_61182,51.0865680000
FLG2013_FLG_ID_000105_40541,0.8519670000
FLG2013_FLG_ID_004971_75837,0.0623990000
FLG2013_FLG_ID_000006_47022,8.6495480000
FLG2013_FLG_ID_000962_48604,1.3688010000
FLG2013_FLG_ID_003747_56559,1.1673300000
FLG2013_FLG_ID_001610_51887,34.4973350000
FLG2013_FLG_ID_002252_53772,1.2201320000
FLG2013_FLG_ID_003043_55222,2.3371400000
FLG2013_FLG_ID_000247_42057,0.5397940000
FLG2013_FLG_ID_004031_60076,139.2473050000
FLG2013_FLG_ID_001155_50092,53.6362160000
FLG2013_FLG_ID_000276_42335,59.1930750000
FLG2013_FLG_ID_005201_88863,6.1952610000
FLG2013_FLG_ID_001387_51183,80.0796290000
FLG2013_FLG_ID_003026_55182,2.6732170000
FLG2013_FLG_ID_001340_51034,39.3221440000
FLG2013_FLG_ID_005399_92323,82.4150810000
FLG2013_FLG_ID_002515_54236,1.9553370000
FLG2013_FLG_ID_005670_95248,16.1784900000
FLG2013_FLG_ID_003220_55562,0.5550210000
FLG2013_FLG_ID_002748_54630,0.6680080000
FLG2013_FLG_ID_000856_47858,15.6083280000
FLG2013_FLG_ID_004483_61879,1.3736360000
FLG2013_FLG_ID_001624_52040,6.5721870000
FLG2013_FLG_ID_004376_61472,3.4975050000
FLG2013_FLG_ID_005843_98806,38.5484370000
FLG2013_FLG_ID_003961_56929,0.7891810000
FLG2013_FLG_ID_003843_56688,1.3658790000
FLG2013_FLG_ID_001945_53066,1.0224420000
FLG2013_FLG_ID_004986_78978,4.2736530000
FLG2013_FLG_ID_001454_51411,31.4974280000
FLG2013_FLG_ID_002876_54936,0.8178200000
FLG2013_FLG_ID_005483_93392,0.5515460000
FLG2013_FLG_ID_003861_56728,6.5930060000
FLG2013_FLG_ID_004143_60591,81.4332730000
FLG2013_FLG_ID_000368_43130,9.4143600000
FLG2013_FLG_ID_001641_52103,0.6102580000
FLG2013_FLG_ID_004274_61080,66.4417860000
FLG2013_FLG_ID_002210_53700,3.2382430000
FLG2013_FLG_ID_005860_99653,50.2795210000
FLG2013_FLG_ID_002868_54918,1.0718180000
FLG2013_FLG_ID_004588_62542,3.4162490000
FLG2013_FLG_ID_001113_49698,24.5895620000
FLG2013_FLG_ID_000952_48562,37.5934180000
FLG2013_FLG_ID_000730_46993,0.8283560000
FLG2013_FLG_ID_001939_53054,0.5204720000
FLG2013_FLG_ID_003226_55570,0.6704150000
FLG2013_FLG_ID_002326_53896,7.1922550000
FLG2013_FLG_ID_000595_45000,18.2876450000
FLG2013_FLG_ID_001052_49326,3.9566250000
FLG2013_FLG_ID_002472_54157,0.7115100000
FLG2013_FLG_ID_004811_69233,0.5103990000
FLG2013_FLG_ID_003249_55616,0.0606520000
FLG2013_FLG_ID_000125_41006,0.9526450000
FLG2013_FLG_ID_002207_53693,2.9679350000
FLG2013_FLG_ID_003669_56396,0.6316140000
FLG2013_FLG_ID_005335_91500,0.6069840000
FLG2013_FLG_ID_004358_61403,2.0419310000
FLG2013_FLG_ID_004558_62305,0.4807920000
FLG2013_FLG_ID_003825_56667,0.7296190000
FLG2013_FLG_ID_004795_69217,0.5034220000
FLG2013_FLG_ID_003428_55990,1.4366580000
FLG2013_FLG_ID_002846_54866,8.0025950000
FLG2013_FLG_ID_004048_60099,50.2364940000
FLG2013_FLG_ID_005869_99684,0.8586530000
FLG2013_FLG_ID_003240_55599,9.0177330000
FLG2013_FLG_ID_002574_54319,0.6229730000
FLG2013_FLG_ID_002149_53554,10.1614990000
FLG2013_FLG_ID_002523_54248,2.1545940000
FLG2013_FLG_ID_005195_88845,5.3882910000
FLG2013_FLG_ID_004264_61035,0.5541890000
FLG2013_FLG_ID_000049_32835,0.5610220000
FLG2013_FLG_ID_004984_78976,1.8430160000
FLG2013_FLG_ID_004875_69387,61.6093390000
FLG2013_FLG_ID_001539_51654,46.3639780000
FLG2013_FLG_ID_004281_61117,56.3384270000
FLG2013_FLG_ID_000085_40216,86.1665270000
FLG2013_FLG_ID_003994_60010,14.6976140000
FLG2013_FLG_ID_002566_54301,1.1001860000
FLG2013_FLG_ID_000920_48375,3.4655100000
FLG2013_FLG_ID_004846_69307,92.1738510000
FLG2013_FLG_ID_002172_53621,2.5926340000
FLG2013_FLG_ID_001119_49815,14.0621860000
FLG2013_FLG_ID_005139_88729,2.5354750000
FLG2013_FLG_ID_001201_50229,6.1693800000
FLG2013_FLG_ID_003980_56961,0.5840700000
FLG2013_FLG_ID_003867_56758,8.9368460000
FLG2013_FLG_ID_003967_56935,0.6099320000
FLG2013_FLG_ID_003736_56533,0.8274690000
FLG2013_FLG_ID_003641_56354,1.7926360000
FLG2013_FLG_ID_002095_53461,0.6736130000
FLG2013_FLG_ID_000444_43698,0.7273520000
FLG2013_FLG_ID_002894_54979,2.0365950000
FLG2013_FLG_ID_001162_50110,120.7309080000
FLG2013_FLG_ID_000801_47530,0.8527710000
FLG2013_FLG_ID_005108_83850,2.5042490000
FLG2013_FLG_ID_001968_53128,5.7423420000
FLG2013_FLG_ID_003948_56914,1.4925550000
FLG2013_FLG_ID_003762_56582,0.5128340000
FLG2013_FLG_ID_002008_53241,0.5628140000
FLG2013_FLG_ID_003676_56409,0.8248310000
FLG2013_FLG_ID_001530_51633,81.3353650000
FLG2013_FLG_ID_001334_51010,30.1989660000
FLG2013_FLG_ID_004070_60141,14.7735770000
FLG2013_FLG_ID_001547_51680,68.3154420000
FLG2013_FLG_ID_003385_55915,6.5021300000
FLG2013_FLG_ID_000364_43125,13.5827040000
FLG2013_FLG_ID_001851_52690,7.3951400000
FLG2013_FLG_ID_000777_47317,21.1850080000
FLG2013_FLG_ID_000503_44519,13.1917240000
FLG2013_FLG_ID_004644_63178,1.2324300000
FLG2013_FLG_ID_002154_53564,0.5024010000
FLG2013_FLG_ID_003805_56642,0.9540620000
FLG2013_FLG_ID_002479_54172,0.7992700000
FLG2013_FLG_ID_002224_53723,8.0330250000
FLG2013_FLG_ID_002429_54074,0.6278560000
FLG2013_FLG_ID_002194_53666,15.9203810000
FLG2013_FLG_ID_002865_54914,3.4248660000
FLG2013_FLG_ID_003431_56015,1.7159310000
FLG2013_FLG_ID_002303_53860,0.6750840000
FLG2013_FLG_ID_003229_55573,1.9887610000
FLG2013_FLG_ID_004486_61882,1.1235910000
FLG2013_FLG_ID_004925_75742,9.2944690000
FLG2013_FLG_ID_001295_50500,60.8026360000
FLG2013_FLG_ID_004789_69211,0.6365230000
FLG2013_FLG_ID_004054_60107,43.5770610000
FLG2013_FLG_ID_000917_48372,4.8812910000
FLG2013_FLG_ID_001937_53050,1.0308630000
FLG2013_FLG_ID_002619_54408,0.5169610000
FLG2013_FLG_ID_003932_56885,15.3337200000
FLG2013_FLG_ID_000751_47149,0.4642760000
FLG2013_FLG_ID_005521_93968,17.6243790000
FLG2013_FLG_ID_000270_42264,1.7909330000
